Order_ID,Date,Customer_ID,Menu_Item_ID,Menu_Item_Name,Category,Price,Quantity,Total_Price,Restaurant_Location,Payment_Method,Delivery_Status
403,2024-08-16 13:27:06,85,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Uptown,Credit Card,Delivered
403,2024-06-15 12:59:01,85,1,Garlic Bread,Appetizer,14.59,2,29.18,Uptown,Online Payment,Picked Up
403,2024-04-28 14:21:00,85,2,Chicken Alfredo,Main Course,15.15,2,30.3,Uptown,Online Payment,Delivered
404,2024-08-08 20:00:38,79,1,Garlic Bread,Appetizer,14.59,3,43.77,Uptown,Cash,Delivered
404,2024-08-29 04:23:39,79,1,Bruschetta,Appetizer,5.38,3,16.14,Uptown,Cash,Picked Up
404,2024-01-24 09:23:13,79,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Uptown,Cash,Delivered
404,2024-08-24 18:10:18,79,4,Cappuccino,Beverage,8.28,3,24.84,Uptown,Online Payment,Delivered
404,2024-10-14 10:07:56,79,2,Margherita Pizza,Main Course,8.35,3,25.05,Uptown,Online Payment,Picked Up
405,2024-02-08 12:55:26,96,2,Chicken Alfredo,Main Course,15.15,1,15.15,Downtown,Cash,Picked Up
405,2024-10-23 05:13:30,96,4,Cappuccino,Beverage,8.28,3,24.84,Downtown,Credit Card,Delivered
405,2024-03-21 16:43:25,96,3,Panna Cotta,Dessert,6.3,3,18.9,Downtown,Online Payment,Picked Up
405,2024-08-30 22:13:21,96,3,Tiramisu,Dessert,18.38,2,36.76,Downtown,Credit Card,Picked Up
405,2024-03-22 22:53:50,96,1,Bruschetta,Appetizer,5.38,2,10.76,Downtown,Credit Card,Picked Up
406,2024-04-12 18:40:50,93,2,Margherita Pizza,Main Course,8.35,3,25.05,Uptown,Online Payment,Picked Up
406,2024-09-13 11:38:11,93,4,Espresso,Beverage,5.45,2,10.9,Uptown,Credit Card,Picked Up
406,2024-02-01 12:43:19,93,3,Gelato,Dessert,11.33,2,22.66,Uptown,Cash,Delivered
406,2024-03-01 23:52:41,93,4,Limoncello,Beverage,12.58,2,25.16,Uptown,Online Payment,Delivered
406,2024-04-03 03:42:19,93,3,Tiramisu,Dessert,18.38,3,55.14,Uptown,Cash,Picked Up
407,2024-03-08 12:03:34,1,2,Margherita Pizza,Main Course,8.35,1,8.35,Uptown,Online Payment,Picked Up
407,2024-08-02 08:56:26,1,2,Chicken Alfredo,Main Course,15.15,3,45.45,Uptown,Online Payment,Delivered
408,2024-01-30 03:39:19,13,2,Chicken Alfredo,Main Course,15.15,2,30.3,Downtown,Online Payment,Delivered
408,2024-03-01 18:59:23,13,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Downtown,Credit Card,Picked Up
408,2024-01-02 00:56:22,13,4,Cappuccino,Beverage,8.28,1,8.28,Downtown,Online Payment,Picked Up
408,2024-06-07 15:39:35,13,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Downtown,Cash,Delivered
409,2024-06-23 22:59:55,93,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Uptown,Online Payment,Picked Up
409,2024-09-24 17:24:16,93,3,Panna Cotta,Dessert,6.3,1,6.3,Uptown,Online Payment,Picked Up
409,2024-08-18 14:43:17,93,4,Espresso,Beverage,5.45,1,5.45,Uptown,Cash,Picked Up
409,2024-07-01 11:54:06,93,1,Bruschetta,Appetizer,5.38,2,10.76,Uptown,Credit Card,Picked Up
410,2024-04-23 02:44:00,16,1,Garlic Bread,Appetizer,14.59,3,43.77,Downtown,Cash,Picked Up
410,2024-01-13 16:13:31,16,4,Cappuccino,Beverage,8.28,3,24.84,Downtown,Online Payment,Delivered
410,2024-03-30 21:30:53,16,3,Tiramisu,Dessert,18.38,2,36.76,Downtown,Online Payment,Delivered
410,2024-04-21 21:19:55,16,4,Limoncello,Beverage,12.58,1,12.58,Downtown,Cash,Picked Up
410,2024-10-01 13:18:21,16,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Downtown,Online Payment,Delivered
411,2024-04-19 19:07:34,29,3,Tiramisu,Dessert,18.38,2,36.76,Uptown,Cash,Picked Up
411,2024-09-30 00:19:08,29,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Uptown,Online Payment,Delivered
411,2024-11-29 20:06:55,29,4,Cappuccino,Beverage,8.28,3,24.84,Uptown,Credit Card,Picked Up
412,2024-06-25 07:52:43,11,3,Tiramisu,Dessert,18.38,2,36.76,Uptown,Credit Card,Delivered
412,2024-01-28 15:26:36,11,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Uptown,Online Payment,Delivered
412,2024-09-23 22:53:30,11,4,Cappuccino,Beverage,8.28,1,8.28,Uptown,Cash,Picked Up
412,2024-03-31 15:40:03,11,3,Panna Cotta,Dessert,6.3,2,12.6,Uptown,Credit Card,Delivered
412,2024-04-12 17:49:40,11,2,Margherita Pizza,Main Course,8.35,1,8.35,Uptown,Online Payment,Picked Up
413,2024-11-01 23:05:21,55,2,Margherita Pizza,Main Course,8.35,3,25.05,Uptown,Online Payment,Delivered
413,2024-11-03 06:57:48,55,2,Chicken Alfredo,Main Course,15.15,2,30.3,Uptown,Cash,Picked Up
413,2024-08-30 17:57:46,55,4,Cappuccino,Beverage,8.28,3,24.84,Uptown,Credit Card,Delivered
414,2024-08-17 01:14:14,57,2,Margherita Pizza,Main Course,8.35,2,16.7,Downtown,Cash,Delivered
414,2024-09-13 18:40:21,57,4,Cappuccino,Beverage,8.28,1,8.28,Downtown,Online Payment,Delivered
415,2024-11-08 04:56:38,32,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Suburb,Online Payment,Delivered
415,2024-03-17 19:48:31,32,1,Garlic Bread,Appetizer,14.59,2,29.18,Suburb,Credit Card,Picked Up
416,2024-06-14 02:34:56,3,4,Limoncello,Beverage,12.58,1,12.58,Uptown,Cash,Picked Up
416,2024-02-14 13:47:33,3,3,Gelato,Dessert,11.33,3,33.99,Uptown,Credit Card,Delivered
417,2024-07-30 11:41:21,89,3,Tiramisu,Dessert,18.38,3,55.14,Suburb,Online Payment,Delivered
418,2024-03-28 07:22:33,33,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Downtown,Online Payment,Picked Up
419,2024-09-08 12:23:35,7,1,Bruschetta,Appetizer,5.38,2,10.76,Uptown,Online Payment,Picked Up
420,2024-02-27 20:40:54,85,1,Bruschetta,Appetizer,5.38,3,16.14,Suburb,Credit Card,Delivered
420,2024-04-13 03:52:26,85,1,Garlic Bread,Appetizer,14.59,2,29.18,Suburb,Online Payment,Delivered
420,2024-11-17 00:45:39,85,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Suburb,Credit Card,Delivered
421,2024-02-25 05:44:17,24,3,Panna Cotta,Dessert,6.3,3,18.9,Downtown,Credit Card,Picked Up
421,2024-01-28 17:35:16,24,3,Gelato,Dessert,11.33,2,22.66,Downtown,Credit Card,Delivered
421,2024-01-24 03:52:00,24,1,Garlic Bread,Appetizer,14.59,1,14.59,Downtown,Credit Card,Picked Up
421,2024-03-05 10:30:44,24,4,Espresso,Beverage,5.45,2,10.9,Downtown,Online Payment,Picked Up
421,2024-11-03 19:50:01,24,2,Margherita Pizza,Main Course,8.35,1,8.35,Downtown,Online Payment,Picked Up
422,2024-04-29 11:08:59,8,3,Tiramisu,Dessert,18.38,2,36.76,Suburb,Cash,Delivered
422,2024-08-19 02:12:44,8,1,Garlic Bread,Appetizer,14.59,2,29.18,Suburb,Credit Card,Delivered
422,2024-10-17 20:47:30,8,3,Gelato,Dessert,11.33,1,11.33,Suburb,Online Payment,Picked Up
423,2024-11-16 02:28:35,67,4,Cappuccino,Beverage,8.28,3,24.84,Suburb,Cash,Picked Up
423,2024-08-09 01:23:39,67,4,Limoncello,Beverage,12.58,2,25.16,Suburb,Online Payment,Picked Up
423,2024-04-22 02:02:44,67,2,Margherita Pizza,Main Course,8.35,2,16.7,Suburb,Online Payment,Delivered
423,2024-06-19 13:12:24,67,3,Tiramisu,Dessert,18.38,1,18.38,Suburb,Online Payment,Delivered
423,2024-02-18 07:03:36,67,4,Espresso,Beverage,5.45,3,16.35,Suburb,Online Payment,Delivered
424,2024-07-01 00:34:54,18,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Uptown,Online Payment,Delivered
424,2024-09-24 10:56:38,18,3,Tiramisu,Dessert,18.38,1,18.38,Uptown,Credit Card,Delivered
424,2024-04-28 02:20:07,18,4,Limoncello,Beverage,12.58,3,37.74,Uptown,Cash,Picked Up
424,2024-09-28 17:59:26,18,4,Espresso,Beverage,5.45,2,10.9,Uptown,Credit Card,Picked Up
424,2024-06-05 07:39:04,18,2,Chicken Alfredo,Main Course,15.15,2,30.3,Uptown,Online Payment,Picked Up
425,2024-04-15 17:31:06,20,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Downtown,Cash,Picked Up
426,2024-07-13 08:44:19,78,2,Margherita Pizza,Main Course,8.35,2,16.7,Suburb,Cash,Picked Up
426,2024-07-28 16:59:34,78,4,Espresso,Beverage,5.45,1,5.45,Suburb,Online Payment,Picked Up
426,2024-07-10 18:30:18,78,4,Limoncello,Beverage,12.58,3,37.74,Suburb,Online Payment,Picked Up
426,2024-06-19 00:12:30,78,4,Cappuccino,Beverage,8.28,1,8.28,Suburb,Credit Card,Picked Up
426,2024-02-01 05:46:20,78,1,Garlic Bread,Appetizer,14.59,2,29.18,Suburb,Cash,Delivered
427,2024-08-20 06:06:20,25,3,Tiramisu,Dessert,18.38,1,18.38,Downtown,Credit Card,Picked Up
428,2024-01-16 11:31:45,29,2,Margherita Pizza,Main Course,8.35,1,8.35,Suburb,Credit Card,Picked Up
428,2024-06-16 18:47:56,29,1,Bruschetta,Appetizer,5.38,3,16.14,Suburb,Credit Card,Picked Up
429,2024-10-12 06:21:08,32,1,Garlic Bread,Appetizer,14.59,2,29.18,Uptown,Online Payment,Delivered
429,2024-05-05 04:15:17,32,4,Espresso,Beverage,5.45,3,16.35,Uptown,Cash,Picked Up
429,2024-08-22 11:01:08,32,3,Tiramisu,Dessert,18.38,2,36.76,Uptown,Cash,Delivered
429,2024-04-07 05:35:52,32,2,Chicken Alfredo,Main Course,15.15,3,45.45,Uptown,Online Payment,Picked Up
430,2024-01-11 01:04:41,95,3,Tiramisu,Dessert,18.38,2,36.76,Downtown,Credit Card,Picked Up
430,2024-02-05 11:13:41,95,3,Gelato,Dessert,11.33,2,22.66,Downtown,Credit Card,Delivered
430,2024-03-29 21:43:48,95,1,Garlic Bread,Appetizer,14.59,2,29.18,Downtown,Credit Card,Delivered
430,2024-09-18 20:54:58,95,2,Margherita Pizza,Main Course,8.35,3,25.05,Downtown,Online Payment,Delivered
430,2024-11-20 15:41:56,95,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Downtown,Online Payment,Picked Up
431,2024-11-30 04:35:54,12,1,Bruschetta,Appetizer,5.38,2,10.76,Suburb,Credit Card,Picked Up
431,2024-08-11 09:14:39,12,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Suburb,Cash,Delivered
431,2024-08-16 00:22:56,12,4,Espresso,Beverage,5.45,2,10.9,Suburb,Online Payment,Delivered
431,2024-01-09 01:21:41,12,3,Gelato,Dessert,11.33,2,22.66,Suburb,Cash,Picked Up
431,2024-10-24 00:05:00,12,4,Cappuccino,Beverage,8.28,2,16.56,Suburb,Online Payment,Delivered
432,2024-09-18 02:07:06,92,1,Bruschetta,Appetizer,5.38,1,5.38,Suburb,Online Payment,Picked Up
433,2024-11-15 00:12:03,82,3,Gelato,Dessert,11.33,3,33.99,Uptown,Credit Card,Delivered
434,2024-04-14 16:01:29,49,1,Garlic Bread,Appetizer,14.59,1,14.59,Suburb,Cash,Delivered
434,2024-08-11 19:00:40,49,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Suburb,Cash,Picked Up
434,2024-01-16 14:59:10,49,2,Chicken Alfredo,Main Course,15.15,2,30.3,Suburb,Credit Card,Picked Up
434,2024-10-23 08:41:29,49,4,Cappuccino,Beverage,8.28,2,16.56,Suburb,Online Payment,Delivered
435,2024-10-20 16:56:11,16,1,Garlic Bread,Appetizer,14.59,2,29.18,Downtown,Cash,Picked Up
435,2024-03-09 00:53:45,16,4,Espresso,Beverage,5.45,2,10.9,Downtown,Credit Card,Delivered
436,2024-07-01 17:23:07,78,2,Margherita Pizza,Main Course,8.35,3,25.05,Uptown,Credit Card,Picked Up
436,2024-07-20 13:05:36,78,4,Espresso,Beverage,5.45,2,10.9,Uptown,Credit Card,Delivered
437,2024-09-10 00:30:30,77,2,Margherita Pizza,Main Course,8.35,3,25.05,Suburb,Credit Card,Delivered
438,2024-06-20 17:52:36,7,1,Garlic Bread,Appetizer,14.59,2,29.18,Downtown,Cash,Delivered
438,2024-04-18 00:36:25,7,4,Cappuccino,Beverage,8.28,1,8.28,Downtown,Online Payment,Picked Up
439,2024-03-11 11:36:05,43,1,Bruschetta,Appetizer,5.38,2,10.76,Downtown,Cash,Delivered
440,2024-08-15 07:40:03,87,4,Cappuccino,Beverage,8.28,2,16.56,Uptown,Online Payment,Picked Up
440,2024-06-18 06:44:33,87,4,Espresso,Beverage,5.45,1,5.45,Uptown,Cash,Picked Up
440,2024-09-03 12:37:20,87,4,Limoncello,Beverage,12.58,2,25.16,Uptown,Credit Card,Picked Up
440,2024-11-12 05:18:46,87,3,Gelato,Dessert,11.33,1,11.33,Uptown,Credit Card,Delivered
440,2024-07-09 23:12:59,87,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Uptown,Credit Card,Delivered
441,2024-02-05 10:26:27,16,2,Chicken Alfredo,Main Course,15.15,3,45.45,Suburb,Cash,Delivered
441,2024-07-01 12:48:51,16,3,Gelato,Dessert,11.33,3,33.99,Suburb,Cash,Delivered
441,2024-05-15 03:13:55,16,3,Tiramisu,Dessert,18.38,3,55.14,Suburb,Online Payment,Delivered
442,2024-06-07 14:04:48,62,4,Limoncello,Beverage,12.58,3,37.74,Suburb,Online Payment,Picked Up
442,2024-05-09 10:39:33,62,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Suburb,Online Payment,Picked Up
442,2024-05-04 16:28:47,62,3,Tiramisu,Dessert,18.38,3,55.14,Suburb,Online Payment,Picked Up
442,2024-09-17 06:05:49,62,2,Chicken Alfredo,Main Course,15.15,2,30.3,Suburb,Cash,Delivered
442,2024-02-10 14:56:29,62,4,Cappuccino,Beverage,8.28,3,24.84,Suburb,Credit Card,Delivered
443,2024-11-29 02:39:06,1,3,Panna Cotta,Dessert,6.3,3,18.9,Downtown,Cash,Delivered
444,2024-03-03 10:59:46,79,1,Garlic Bread,Appetizer,14.59,3,43.77,Uptown,Cash,Delivered
444,2024-05-08 01:59:34,79,2,Chicken Alfredo,Main Course,15.15,3,45.45,Uptown,Cash,Picked Up
444,2024-06-08 20:48:37,79,4,Cappuccino,Beverage,8.28,2,16.56,Uptown,Cash,Picked Up
444,2024-09-26 09:30:26,79,3,Gelato,Dessert,11.33,2,22.66,Uptown,Online Payment,Picked Up
445,2024-07-11 10:06:21,99,4,Cappuccino,Beverage,8.28,2,16.56,Downtown,Credit Card,Picked Up
446,2024-04-21 22:23:04,93,1,Garlic Bread,Appetizer,14.59,3,43.77,Suburb,Credit Card,Picked Up
446,2024-09-14 07:43:34,93,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Suburb,Online Payment,Delivered
446,2024-06-04 12:29:07,93,2,Margherita Pizza,Main Course,8.35,2,16.7,Suburb,Cash,Picked Up
446,2024-11-11 22:59:06,93,2,Chicken Alfredo,Main Course,15.15,3,45.45,Suburb,Credit Card,Picked Up
446,2024-10-22 08:22:17,93,3,Gelato,Dessert,11.33,2,22.66,Suburb,Online Payment,Delivered
447,2024-08-01 15:16:19,67,4,Limoncello,Beverage,12.58,1,12.58,Uptown,Online Payment,Picked Up
447,2024-01-15 06:02:31,67,4,Cappuccino,Beverage,8.28,2,16.56,Uptown,Cash,Delivered
447,2024-06-25 15:17:05,67,2,Chicken Alfredo,Main Course,15.15,2,30.3,Uptown,Cash,Picked Up
447,2024-02-04 04:46:36,67,3,Gelato,Dessert,11.33,2,22.66,Uptown,Online Payment,Delivered
447,2024-05-02 03:30:44,67,1,Garlic Bread,Appetizer,14.59,3,43.77,Uptown,Online Payment,Picked Up
448,2024-04-08 00:31:40,24,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Suburb,Credit Card,Delivered
449,2024-05-05 13:07:48,35,3,Panna Cotta,Dessert,6.3,1,6.3,Uptown,Credit Card,Picked Up
450,2024-02-15 00:28:03,39,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Downtown,Cash,Picked Up
450,2024-10-27 00:40:06,39,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Downtown,Cash,Picked Up
450,2024-06-05 23:11:04,39,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Cash,Delivered
450,2024-12-01 21:33:03,39,2,Chicken Alfredo,Main Course,15.15,2,30.3,Downtown,Credit Card,Picked Up
450,2024-07-18 20:23:04,39,1,Garlic Bread,Appetizer,14.59,2,29.18,Downtown,Cash,Delivered
451,2024-11-16 08:52:43,67,2,Margherita Pizza,Main Course,8.35,2,16.7,Suburb,Credit Card,Delivered
451,2024-01-01 10:43:43,67,1,Garlic Bread,Appetizer,14.59,1,14.59,Suburb,Credit Card,Delivered
452,2024-09-12 09:50:20,88,2,Chicken Alfredo,Main Course,15.15,2,30.3,Suburb,Cash,Delivered
453,2024-12-03 15:05:32,67,1,Garlic Bread,Appetizer,14.59,3,43.77,Suburb,Cash,Picked Up
453,2024-07-29 17:20:19,67,4,Espresso,Beverage,5.45,1,5.45,Suburb,Cash,Picked Up
453,2024-06-28 09:55:53,67,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Suburb,Online Payment,Picked Up
454,2024-06-09 11:44:47,99,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Uptown,Cash,Picked Up
455,2024-01-22 01:13:07,15,3,Gelato,Dessert,11.33,3,33.99,Downtown,Credit Card,Picked Up
455,2024-03-13 20:23:45,15,4,Limoncello,Beverage,12.58,1,12.58,Downtown,Online Payment,Picked Up
455,2024-07-20 08:12:19,15,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Cash,Delivered
455,2024-05-20 12:01:40,15,2,Margherita Pizza,Main Course,8.35,1,8.35,Downtown,Credit Card,Picked Up
455,2024-08-29 19:22:05,15,2,Chicken Alfredo,Main Course,15.15,3,45.45,Downtown,Credit Card,Delivered
456,2024-10-20 18:33:40,17,4,Cappuccino,Beverage,8.28,1,8.28,Downtown,Cash,Picked Up
456,2024-07-12 14:17:32,17,1,Garlic Bread,Appetizer,14.59,2,29.18,Downtown,Cash,Picked Up
456,2024-08-30 21:13:55,17,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Credit Card,Picked Up
456,2024-06-20 16:07:13,17,3,Tiramisu,Dessert,18.38,2,36.76,Downtown,Cash,Delivered
457,2024-10-22 03:37:30,97,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Uptown,Online Payment,Picked Up
457,2024-01-21 01:03:23,97,1,Bruschetta,Appetizer,5.38,2,10.76,Uptown,Cash,Delivered
457,2024-03-20 01:18:01,97,3,Panna Cotta,Dessert,6.3,1,6.3,Uptown,Online Payment,Picked Up
457,2024-04-13 17:08:40,97,4,Cappuccino,Beverage,8.28,2,16.56,Uptown,Credit Card,Delivered
457,2024-08-01 07:05:53,97,4,Espresso,Beverage,5.45,3,16.35,Uptown,Online Payment,Picked Up
458,2024-02-20 21:07:54,42,1,Garlic Bread,Appetizer,14.59,2,29.18,Uptown,Credit Card,Picked Up
458,2024-04-21 20:37:34,42,1,Bruschetta,Appetizer,5.38,1,5.38,Uptown,Credit Card,Picked Up
458,2024-06-19 03:32:16,42,3,Panna Cotta,Dessert,6.3,3,18.9,Uptown,Online Payment,Delivered
458,2024-12-08 02:05:07,42,4,Cappuccino,Beverage,8.28,3,24.84,Uptown,Cash,Picked Up
459,2024-09-28 04:09:43,92,3,Gelato,Dessert,11.33,2,22.66,Downtown,Online Payment,Picked Up
459,2024-07-07 05:50:29,92,4,Cappuccino,Beverage,8.28,2,16.56,Downtown,Online Payment,Picked Up
459,2024-02-17 03:46:23,92,1,Bruschetta,Appetizer,5.38,1,5.38,Downtown,Online Payment,Delivered
460,2024-01-12 05:04:57,71,3,Tiramisu,Dessert,18.38,3,55.14,Downtown,Online Payment,Picked Up
460,2024-09-01 16:13:59,71,1,Bruschetta,Appetizer,5.38,2,10.76,Downtown,Online Payment,Picked Up
460,2024-08-24 11:05:42,71,2,Chicken Alfredo,Main Course,15.15,3,45.45,Downtown,Online Payment,Delivered
460,2024-11-06 10:08:38,71,2,Margherita Pizza,Main Course,8.35,1,8.35,Downtown,Online Payment,Delivered
461,2024-04-02 22:24:50,95,3,Panna Cotta,Dessert,6.3,3,18.9,Suburb,Cash,Picked Up
461,2024-10-02 15:39:19,95,1,Bruschetta,Appetizer,5.38,1,5.38,Suburb,Credit Card,Picked Up
461,2024-03-02 12:11:29,95,4,Espresso,Beverage,5.45,1,5.45,Suburb,Online Payment,Delivered
461,2024-04-30 16:24:04,95,4,Limoncello,Beverage,12.58,3,37.74,Suburb,Online Payment,Picked Up
461,2024-08-01 22:11:30,95,2,Chicken Alfredo,Main Course,15.15,2,30.3,Suburb,Credit Card,Delivered
462,2024-01-06 07:27:18,12,4,Espresso,Beverage,5.45,1,5.45,Downtown,Cash,Delivered
462,2024-08-02 11:21:22,12,4,Cappuccino,Beverage,8.28,2,16.56,Downtown,Online Payment,Picked Up
463,2024-06-07 10:44:55,50,3,Panna Cotta,Dessert,6.3,3,18.9,Suburb,Online Payment,Picked Up
463,2024-02-06 04:46:21,50,2,Margherita Pizza,Main Course,8.35,2,16.7,Suburb,Online Payment,Picked Up
463,2024-03-28 06:21:42,50,4,Cappuccino,Beverage,8.28,1,8.28,Suburb,Online Payment,Delivered
463,2024-11-22 18:28:09,50,2,Chicken Alfredo,Main Course,15.15,3,45.45,Suburb,Online Payment,Picked Up
463,2024-02-14 01:32:03,50,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Suburb,Credit Card,Delivered
464,2024-06-28 05:00:21,48,1,Garlic Bread,Appetizer,14.59,3,43.77,Suburb,Online Payment,Picked Up
465,2024-02-15 14:51:49,15,2,Margherita Pizza,Main Course,8.35,2,16.7,Uptown,Online Payment,Picked Up
466,2024-09-08 13:05:30,81,3,Tiramisu,Dessert,18.38,1,18.38,Uptown,Online Payment,Delivered
466,2024-11-19 04:08:11,81,4,Limoncello,Beverage,12.58,2,25.16,Uptown,Cash,Delivered
466,2024-02-29 19:06:53,81,4,Cappuccino,Beverage,8.28,3,24.84,Uptown,Credit Card,Picked Up
466,2024-07-12 13:11:46,81,3,Gelato,Dessert,11.33,2,22.66,Uptown,Cash,Picked Up
467,2024-10-05 07:13:37,86,1,Garlic Bread,Appetizer,14.59,3,43.77,Downtown,Cash,Delivered
467,2024-04-23 08:20:48,86,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Credit Card,Picked Up
468,2024-07-16 15:01:51,18,4,Cappuccino,Beverage,8.28,2,16.56,Downtown,Online Payment,Picked Up
468,2024-09-30 22:54:46,18,3,Tiramisu,Dessert,18.38,3,55.14,Downtown,Cash,Picked Up
469,2024-04-16 04:30:17,66,3,Panna Cotta,Dessert,6.3,2,12.6,Uptown,Online Payment,Delivered
469,2024-06-10 08:39:02,66,3,Tiramisu,Dessert,18.38,3,55.14,Uptown,Credit Card,Delivered
469,2024-11-20 04:11:27,66,2,Chicken Alfredo,Main Course,15.15,3,45.45,Uptown,Online Payment,Picked Up
469,2024-07-06 09:13:19,66,2,Margherita Pizza,Main Course,8.35,2,16.7,Uptown,Online Payment,Picked Up
469,2024-07-02 09:24:26,66,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Uptown,Cash,Picked Up
470,2024-04-04 15:44:12,91,4,Espresso,Beverage,5.45,2,10.9,Uptown,Online Payment,Delivered
471,2024-06-26 09:33:30,19,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Suburb,Credit Card,Delivered
471,2024-08-02 02:09:46,19,3,Panna Cotta,Dessert,6.3,3,18.9,Suburb,Online Payment,Picked Up
471,2024-02-26 04:09:39,19,3,Gelato,Dessert,11.33,3,33.99,Suburb,Cash,Picked Up
471,2024-05-28 23:16:50,19,1,Bruschetta,Appetizer,5.38,3,16.14,Suburb,Cash,Picked Up
471,2024-03-15 00:37:02,19,4,Espresso,Beverage,5.45,2,10.9,Suburb,Online Payment,Picked Up
472,2024-08-20 18:36:14,74,3,Tiramisu,Dessert,18.38,2,36.76,Suburb,Cash,Delivered
472,2024-07-16 09:08:54,74,2,Chicken Alfredo,Main Course,15.15,3,45.45,Suburb,Online Payment,Picked Up
472,2024-10-16 19:57:02,74,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Suburb,Online Payment,Picked Up
473,2024-12-07 11:54:53,8,4,Espresso,Beverage,5.45,3,16.35,Suburb,Credit Card,Delivered
473,2024-02-23 00:20:59,8,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Suburb,Credit Card,Delivered
473,2024-12-01 13:18:53,8,4,Limoncello,Beverage,12.58,1,12.58,Suburb,Online Payment,Delivered
473,2024-01-28 02:40:37,8,1,Garlic Bread,Appetizer,14.59,2,29.18,Suburb,Credit Card,Delivered
474,2024-04-17 06:48:44,79,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Uptown,Cash,Delivered
474,2024-10-27 01:51:15,79,1,Garlic Bread,Appetizer,14.59,3,43.77,Uptown,Credit Card,Picked Up
474,2024-11-02 19:23:28,79,1,Bruschetta,Appetizer,5.38,1,5.38,Uptown,Credit Card,Delivered
475,2024-11-27 19:42:02,63,1,Garlic Bread,Appetizer,14.59,2,29.18,Downtown,Credit Card,Picked Up
475,2024-06-10 03:32:37,63,2,Chicken Alfredo,Main Course,15.15,1,15.15,Downtown,Online Payment,Picked Up
475,2024-05-11 23:52:00,63,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Online Payment,Delivered
475,2024-11-01 22:03:30,63,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Downtown,Online Payment,Picked Up
475,2024-07-16 04:27:29,63,3,Gelato,Dessert,11.33,1,11.33,Downtown,Online Payment,Picked Up
476,2024-04-13 18:13:46,97,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Downtown,Credit Card,Picked Up
477,2024-11-14 16:04:31,39,2,Margherita Pizza,Main Course,8.35,1,8.35,Uptown,Online Payment,Picked Up
477,2024-01-01 23:54:35,39,3,Tiramisu,Dessert,18.38,1,18.38,Uptown,Credit Card,Picked Up
477,2024-04-19 20:15:01,39,4,Cappuccino,Beverage,8.28,2,16.56,Uptown,Online Payment,Picked Up
477,2024-10-08 23:17:08,39,3,Panna Cotta,Dessert,6.3,3,18.9,Uptown,Online Payment,Delivered
477,2024-04-25 22:44:31,39,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Uptown,Online Payment,Picked Up
478,2024-11-21 05:50:28,56,2,Chicken Alfredo,Main Course,15.15,1,15.15,Suburb,Credit Card,Picked Up
478,2024-08-15 22:39:21,56,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Suburb,Online Payment,Delivered
478,2024-08-13 05:16:39,56,4,Cappuccino,Beverage,8.28,3,24.84,Suburb,Online Payment,Delivered
479,2024-09-13 07:05:37,67,2,Chicken Alfredo,Main Course,15.15,1,15.15,Uptown,Online Payment,Delivered
479,2024-07-09 03:46:43,67,3,Gelato,Dessert,11.33,1,11.33,Uptown,Cash,Picked Up
